ITEM CODE,YEAR,MONTH,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
300904,8068,28,0.56,0.0,21.0
300928,18155,64,4.01,0.0,53.0
300932,14121,53,38.66,47.0,225.0
300981,18155,64,39.949999999999996,39.0,83.0
30100,4034,23,6.75,7.0,30.0
301011,18155,64,16.330000000000002,3.0,0.0
301015,18155,64,10.77,13.0,0.0
30102,8070,26,24.79,30.0,56.0
301038,18155,64,7.09,8.0,0.0
30104,18155,64,103.53000000000002,110.92,87.0
301054,8068,38,0.32,0.0,0.0
30107,14121,53,13.5,15.0,20.0
301119,6051,28,0.68,0.0,3.0
30112,18155,64,21.82,24.0,0.0
301120,6053,15,1.3699999999999999,2.0,112.0
301132,6053,11,0.41000000000000003,0.0,0.0
301141,14120,58,4.619999999999999,3.0,7.0
301142,16137,62,24.85,22.0,60.0
301155,8070,25,1.08,2.0,0.0
301165,4034,15,0.74,0.0,0.0
301178,6052,18,0.65,0.0,0.0
301192,16137,62,6.27,4.0,68.0
30120,18155,64,311.2,309.83,0.0
301202,18155,64,244.56999999999996,293.76000000000005,230.0
301204,18155,64,527.0,559.9200000000001,619.0
301251,18155,64,31.439999999999998,27.0,24.0
301258,16137,62,8.43,5.0,9.0
301262,18155,64,16.380000000000003,18.0,7.0
301283,16137,62,8.47,8.83,0.0
301314,18155,64,3.2199999999999998,1.0,5.0
301337,18155,64,3.45,1.0,0.0
301372,16138,54,2.0999999999999996,1.92,2.0
301403,2017,5,0.08,0.0,0.0
301406,4034,11,0.74,0.0,0.0
301413,12102,56,5.07,3.0,3.0
301429,8068,35,0.32,0.0,0.0
301440,6051,30,0.66,0.0,0.0
301464,18155,64,17.9,11.92,21.0
30147,18155,64,551.4300000000001,554.66,4.0
301471,16138,58,4.26,4.0,5.0
301487,18155,64,7.909999999999999,5.0,3.0
301496,14120,56,15.71,13.92,2.0
301520,4035,14,0.16,0.0,4.0
301538,10085,44,1.87,0.0,9.0
30155,4035,13,0.32,0.0,0.0
301553,14121,49,1.22,1.0,0.0
301562,10086,32,1.69,1.0,7.0
301568,2017,8,0.08,0.0,0.0
301569,4036,3,0.8500000000000001,0.0,0.0
301570,10085,46,0.7300000000000001,0.0,5.0
301575,4034,21,0.99,0.0,0.0
301578,16137,63,3.6000000000000005,3.0,4.0
301602,18155,64,32.97,31.0,54.0
301616,2017,5,0.33,0.0,0.0
30171,16138,59,5.5,6.0,7.0
301730,18155,64,6.43,2.0,0.0
301741,4034,21,0.32,0.0,0.0
301752,12104,45,3.8499999999999996,10.0,6.0
30176,2017,8,0.08,0.0,0.0
30180,18155,64,77.38000000000001,73.76,3.0
301882,18155,64,2.88,2.0,7.0
301921,18155,64,63.92,70.92,868.0
302060,12103,51,2.99,2.0,2.0
302074,2017,5,0.08,0.0,0.0
302095,4034,14,0.48000000000000004,0.0,0.0
302112,6053,15,0.64,0.0,0.0
302121,18155,64,10.100000000000001,6.92,0.0
302175,4034,21,0.16,0.0,0.0
302189,4034,23,1.35,0.0,7.0
302205,14119,61,15.27,-0.33,0.0
30221,2018,2,8.0,8.0,5.0
302227,12104,39,2.43,0.0,0.0
302232,12102,52,2.8600000000000003,1.0,40.67
302243,8070,16,0.5700000000000001,0.0,4.0
302244,18155,64,23.02,20.0,61.0
302255,14119,61,1.3,0.0,1.0
302257,14120,56,5.390000000000001,4.0,12.0
30227,18155,64,88.72,62.0,118.0
302278,4034,11,0.16,0.0,0.0
30228,18155,64,74.53,73.83,24.83
302314,8068,38,0.5800000000000001,1.0,6.0
302365,18155,64,13.620000000000001,15.0,18.0
302381,18155,64,167.85999999999999,169.92000000000002,78.92
302401,16138,54,7.58,9.0,92.0
302410,18155,64,7.9300000000000015,8.0,36.0
30244,18155,64,111.61,106.33,32.0
302453,6053,15,0.4,4.0,2.0
302508,18155,64,59.4,59.92,37.0
302562,16138,58,3.7399999999999998,4.0,94.0
302581,18155,64,10.94,7.83,73.0
302588,16138,58,6.390000000000001,7.0,10.0
302620,8069,33,0.66,0.0,4.0
302689,6053,8,1.26,2.0,7.0
302767,4034,11,0.16,0.0,0.0
302768,4034,23,0.24,0.0,0.0
302778,6051,20,0.49,1.0,7.0
30279,18155,64,61.07000000000001,39.919999999999995,0.0
302810,4034,15,0.32,0.0,0.0
302853,14119,61,11.089999999999998,8.0,310.83
302855,16137,62,5.26,4.0,153.0
302864,4034,21,0.68,0.0,0.0
302929,4034,11,0.8400000000000001,0.0,0.0
302962,2017,6,0.65,0.0,0.0
302971,16137,62,20.919999999999995,18.42,140.0
302973,18155,64,11.13,7.92,124.92
302982,10085,43,1.96,2.0,0.0
303036,2017,12,0.25,0.0,0.0
303042,18155,64,73.18,75.92,106.84
303051,10086,38,0.7400000000000001,1.0,8.0
303078,2018,2,1.0,0.0,0.0
303145,10085,45,1.79,0.0,13.0
30325,18155,64,45.51,49.0,18.0
303258,18155,64,17.47,15.0,32.0
303265,18155,64,15.02,14.0,18.0
303380,14120,56,1.04,0.0,0.0
303385,18155,64,43.18,42.86,130.0
303400,6051,29,0.8500000000000001,0.0,1.0
303403,8069,34,1.38,0.0,6.0
303405,18155,64,2.5199999999999996,0.92,15.0
303407,18155,64,24.67,25.0,23.0
303418,18155,64,12.520000000000001,1.0,13.0
303454,16138,52,1.6100000000000003,2.0,0.0
303484,18155,64,6.61,3.0,0.0
30350,18155,64,114.43,113.59,47.0
303505,18155,64,57.46999999999999,46.0,1.0
303520,18155,64,22.490000000000002,27.0,34.0
303558,2017,5,0.16,0.0,0.0
303571,4036,3,0.16,0.0,15.0
303596,18155,64,19.39,15.0,9.0
303604,18155,64,40.47,38.0,64.0
30368,18155,64,443.70000000000005,434.96000000000004,628.0
30376,18155,64,281.95,280.0,440.0
30384,18155,64,486.22,483.0,1215.0
30392,18155,64,46.019999999999996,42.6,34.0
303992,4034,17,0.16,0.0,5.0
30406,18155,64,33.440000000000005,36.0,134.0
304127,16138,53,4.660000000000001,3.0,45.0
30414,4035,13,0.99,0.0,0.0
304155,18155,64,17.880000000000003,12.0,16.83
304164,16137,62,9.299999999999999,3.0,29.0
304196,8070,26,28.049999999999997,54.92,48.0
30422,18155,64,44.0,45.92,64.0
304397,14119,61,6.109999999999999,4.0,81.0
304417,10085,50,0.56,1.0,22.0
304419,18155,64,12.160000000000002,12.0,79.0
304421,10086,41,2.14,3.0,9.0
304422,2018,1,0.08,0.08,0.0
304426,18155,64,46.089999999999996,38.0,23.0
304428,18155,64,4.13,3.0,71.0
304444,14119,61,16.04,12.0,88.0
304478,18155,64,14.389999999999999,11.0,50.0
30449,18155,64,224.07999999999998,226.68,262.92
304500,8068,30,0.65,0.0,0.0
304565,18155,64,19.18,27.0,63.0
30457,18155,64,119.89000000000001,125.91,39.0
304583,10085,50,0.9900000000000001,0.0,0.0
304621,4034,15,0.33,0.0,0.0
304625,10085,50,1.0699999999999998,0.0,8.0
304627,18155,64,44.51,50.5,349.0
304631,14119,61,2.3200000000000003,2.0,5.0
304670,10085,46,5.710000000000001,3.0,44.0
304687,4034,11,0.24,0.0,0.0
304711,18155,64,16.76,12.92,34.92
304722,18155,64,1.89,2.0,11.0
30473,4034,11,0.16,0.0,0.0
304749,18155,64,4.65,2.0,1.0
304813,4035,6,0.16,1.0,0.0
304849,2017,12,0.57,0.0,0.0
304860,2017,5,0.24,0.0,1.0
304862,18155,64,21.099999999999998,23.0,11.84
304878,2017,12,0.41,0.0,0.0
304914,18155,64,6.32,4.0,2.0
304916,8069,28,1.07,1.0,0.0
304917,14121,49,7.459999999999999,3.0,0.0
304919,8069,34,2.1900000000000004,0.0,4.0
304922,18155,64,50.41,52.0,0.0
304923,18155,64,32.01,32.76,31.0
304924,18155,64,14.899999999999999,15.99,0.0
304928,2018,2,0.24,4.0,0.0
304986,18155,64,20.249999999999996,25.0,6.0
304988,16138,54,2.62,0.0,1.0
304992,18155,64,15.600000000000001,16.0,0.0
3050,18155,64,262.0,271.0,212.0
30503,18155,64,46.94,39.75,3.0
305035,4035,13,0.16,0.0,0.0
305072,10087,35,2.2,0.0,0.0
30511,18155,64,499.12,525.0,2.0
305120,14120,57,1.7,3.0,31.0
305127,10086,42,1.72,0.0,0.0
305146,18155,64,13.920000000000002,12.0,112.92
30520,18155,64,17.78,11.83,0.0
305209,18155,64,7.15,3.0,125.92
305231,2017,12,0.08,0.0,0.0
305254,18155,64,6.5200000000000005,4.0,6.0
305271,6052,24,1.0,0.0,5.0
305332,14121,49,2.08,1.0,13.0
305349,6052,19,0.68,0.0,3.0
305371,18155,64,83.99000000000002,77.84,16.0
30538,18155,64,136.14,147.84,2.0
305380,10086,31,2.39,0.0,1.0
305402,14121,48,1.87,1.0,13.0
305427,4034,23,0.34,0.0,1.0
30546,18155,64,9.610000000000001,4.84,0.0
305495,8068,31,0.48000000000000004,0.0,0.0
305513,14121,45,2.33,4.0,21.0
305519,14120,54,3.2600000000000002,-1.08,0.0
305523,16137,62,19.03,14.92,39.0
305536,18155,64,700.28,728.59,351.0
305647,4034,19,0.24,0.0,0.0
305654,4034,21,0.82,0.0,2.0
305656,18155,64,45.63,45.42,172.01
305669,12102,49,5.58,2.0,65.0
305677,8068,34,1.2999999999999998,1.08,6.0
305725,18155,64,17.23,11.84,5.0
305766,6051,33,0.74,0.0,4.0
305767,18155,64,10.3,7.92,4.0
305854,8069,30,1.3699999999999999,0.0,0.0
305881,12104,45,1.56,0.0,9.0
305883,2017,5,0.75,0.0,0.0
305919,12103,45,4.05,1.0,93.84
305939,18155,64,5.41,2.0,0.0
305972,18155,64,5.92,5.0,4.0
305995,18155,64,3.22,3.0,0.0
30600,18155,64,318.39,337.43,37.0
306027,8068,32,1.9300000000000002,-0.08,0.0
306072,18155,64,26.1,20.0,99.0
306087,6052,20,0.68,0.0,0.0
306100,18155,64,7.199999999999999,12.83,32.0
306114,14119,61,23.32,18.0,44.67
306161,4034,22,0.32,0.0,0.0
306188,4035,13,0.51,0.0,0.0
30619,18155,64,750.01,765.8299999999999,22.0
306219,8070,26,1.53,0.0,0.0
306224,18155,64,17.009999999999998,13.0,6.0
306226,8070,26,2.8,3.0,62.0
306242,6052,21,0.6499999999999999,0.0,0.0
306252,2017,5,0.08,0.0,0.0
30627,18155,64,62.97999999999999,47.0,0.0
306275,14119,61,4.8100000000000005,3.0,12.0
306284,18155,64,5.23,7.0,3.0
306288,18155,64,195.26999999999998,212.0,2.0
306306,16138,59,1.21,0.0,6.0
306324,16137,63,3.8099999999999996,4.0,11.0
30635,18155,64,643.2900000000001,623.65,0.0
306455,10085,50,0.5700000000000001,-1.58,0.0
306472,16138,55,1.53,0.0,1.0
306490,14121,45,3.6799999999999997,2.0,6.0
306499,6051,19,0.32,0.0,0.0
306505,16138,55,6.74,6.0,0.0
306509,16137,62,3.43,2.0,3.0
30651,18155,64,165.02,174.67000000000002,2.0
306510,8068,36,2.38,1.0,38.0
306514,18155,64,50.300000000000004,39.75,2.0
306526,8069,27,0.9000000000000001,0.0,0.0
306528,8068,36,0.74,0.0,0.0
306532,10087,33,0.4,0.0,0.0
306559,2017,5,0.08,0.0,0.0
306585,18155,64,28.72,27.0,59.0
306611,2018,1,0.08,1.0,1.0
306660,18155,64,341.87999999999994,374.51,186.0
306671,6053,8,1.23,2.0,1.0
306675,4034,20,0.16,0.0,0.0
306681,6051,33,0.32,0.0,2.0
306715,18155,64,5.67,8.0,16.0
306724,6053,8,0.65,0.0,0.0
306734,18155,64,27.33,17.0,0.0
306804,8068,41,0.5700000000000001,-0.58,1.0
306808,6053,15,2.46,4.0,24.0
306810,16138,56,5.200000000000001,4.0,10.0
306812,6053,14,0.64,1.0,23.0
306841,6051,33,1.96,2.0,59.0
306851,4034,11,0.25,0.0,1.0
306876,16138,59,10.96,21.0,9.0
306921,6051,24,0.8500000000000001,1.0,0.0
306923,16138,55,5.24,1.0,1.0
306931,14121,51,3.8799999999999994,0.0,0.0
306939,4035,14,0.72,1.0,4.0
306972,4035,13,0.8,0.0,0.0
307021,8068,35,0.57,0.0,2.0
30704,14119,61,5.26,0.0,0.0
307051,14121,45,6.470000000000001,5.0,11.0
307084,4035,13,0.24,0.0,0.0
307126,18155,64,26.020000000000003,23.0,28.0
307131,8068,35,1.32,1.0,39.0
307133,4034,23,1.1300000000000001,0.0,0.0
307135,14120,52,5.04,5.0,2.0
307143,16138,59,23.63,22.0,50.0
307147,8068,38,0.72,0.0,1.0
307170,6051,28,0.88,0.0,11.0
307177,18155,64,30.440000000000005,28.0,19.0
307181,2018,2,0.58,0.0,0.0
307222,8069,35,0.5700000000000001,1.0,1.0
307264,18155,64,38.599999999999994,36.0,7.0
307273,18155,64,6.68,6.0,1.0
307283,8068,34,0.8999999999999999,0.0,16.0
307285,2017,5,0.32,0.0,3.0
307296,10086,36,0.7400000000000001,1.0,0.0
307312,4036,3,0.34,0.0,1.0
307314,12102,52,2.5199999999999996,1.0,3.0
307316,10085,50,2.37,0.0,0.0
307323,18155,64,64.85,57.84,138.0
307344,4034,11,1.02,0.0,7.0
307350,18155,64,24.43,3.0,5.0
307355,18155,64,25.02,4.0,8.0
307417,6051,33,0.8,1.0,6.0
307426,18155,64,38.2,38.5,87.0
307448,10085,48,0.91,0.0,0.0
307479,10086,32,1.31,1.0,1.0
307501,14120,54,4.8,2.92,126.0
307505,18155,64,64.15,61.92,44.0
307507,18155,64,28.919999999999998,19.84,17.0
307511,18155,64,30.720000000000002,23.0,18.0
307514,14121,51,1.2899999999999998,0.0,8.0
307542,8070,16,0.65,0.0,18.0
307558,18155,64,108.94999999999999,110.5,117.0
307560,8068,34,0.91,0.0,0.0
307561,12103,46,1.12,0.92,1.0
30759,6051,20,2.42,0.0,0.0
307618,18155,64,17.44,17.0,8.0
307622,18155,64,249.01999999999998,264.51,265.0
307624,8068,36,1.3199999999999998,1.0,0.0
307633,10087,36,3.13,5.0,24.0
307655,2017,6,0.16,0.0,0.0
307674,2017,12,0.17,0.0,0.0
3077,2017,8,3.0,0.0,148.0
307707,4034,21,0.34,0.0,0.0
307740,14119,61,22.09,16.0,65.0
307743,18155,64,67.55,69.0,109.0
307756,8068,40,1.8400000000000003,1.0,0.0
307787,16137,63,8.520000000000001,6.0,7.0
307789,18155,64,22.21,20.0,4.0
307800,12103,42,2.06,-1.0,0.0
307809,6051,29,0.48000000000000004,1.0,0.0
307818,8069,32,1.07,0.0,2.0
307822,18155,64,18.650000000000002,15.0,3.0
307831,18155,64,14.99,18.0,14.0
30788,12102,49,88.28999999999999,90.0,349.0
307882,18155,64,25.090000000000003,22.0,0.0
30790,18155,64,26.99,28.0,299.0
307901,18155,64,344.28999999999996,357.17,117.83
30791,18155,64,43.99,46.0,453.0
307920,6051,33,0.7999999999999999,0.0,3.0
307930,14120,57,3.9099999999999997,1.0,11.0
30795,12103,52,36.0,37.0,105.0
30796,16138,58,30.15,35.0,561.0
307970,12104,43,1.6800000000000002,0.0,1.0
307986,8068,41,4.9,5.0,43.75
30799,18155,64,112.5,119.0,347.0
307990,4034,11,0.97,1.0,0.0
308005,2017,8,1.0,1.0,0.0
308008,6051,23,0.67,0.0,0.0
308013,6051,28,0.8,0.0,1.0
308019,12103,50,0.48000000000000004,1.0,5.0
308024,18155,64,10.440000000000001,7.0,7.0
308033,4035,10,0.49,-0.08,0.0
308068,8068,28,0.97,0.0,5.0
308073,18155,64,5.35,2.0,4.0
30808,4034,14,1.37,0.0,68.0
30810,18155,64,313.49,314.0,1763.25
308113,18155,64,3.9,10.0,19.0
308150,18155,64,38.99,48.0,28.0
308164,6051,29,0.51,0.0,0.0
308187,10086,43,1.55,0.6699999999999999,0.0
30819,2017,6,2.0,0.0,0.0
30822,18155,64,11.75,15.0,7.0
308235,6053,15,2.71,3.0,45.0
30824,2017,5,0.25,1.0,2.0
30826,4034,11,3.75,0.0,0.0
30827,18155,64,156.64,164.0,643.75
30828,6051,19,6.0,5.0,143.0
30830,8069,20,1.3,0.0,2.0
308301,4034,11,0.34,0.0,0.0
308310,16138,56,2.94,2.0,50.0
30832,18155,64,250.60000000000002,268.0,1257.25
30834,18155,64,117.57999999999998,134.0,250.75
30835,4034,14,0.92,0.0,85.0
308350,18155,64,11.249999999999998,12.33,4.0
308354,12103,46,2.5300000000000002,2.0,27.33
30836,18155,64,13.77,10.0,115.0
30837,18155,64,36.49,24.0,185.75
308382,2017,12,1.0,1.0,0.0
308388,12103,48,2.19,1.83,0.0
308390,12102,56,1.56,2.0,3.0
308406,14121,53,7.01,10.0,14.0
308428,8068,30,0.81,0.0,0.0
30843,14121,53,11.75,10.0,94.75
30846,18155,64,64.75,67.0,272.0
308482,18155,64,164.38,168.92000000000002,139.0
30849,18155,64,60.92,48.0,529.0
3085,18155,64,876.54,934.96,13781.67
308510,14120,54,3.2,0.0,1.0
308517,18155,64,26.43,21.0,2.0
308519,2017,12,0.16,2.0,6.0
30854,14121,53,85.0,85.0,2406.5
308544,16137,62,5.49,6.0,6.0
30857,18155,64,322.57,327.0,713.0
308572,10085,47,1.4,0.0,0.0
308574,2018,2,0.08,2.0,0.0
308588,18155,64,34.11,25.67,2.0
308592,12102,52,1.21,-0.08,7.0
308630,8070,24,0.8800000000000001,4.0,3.0
308651,12103,49,2.68,4.0,14.0
30868,10085,38,14.2,17.0,117.0
308684,18155,64,23.610000000000003,23.0,139.0
30872,18155,64,269.33,287.0,1477.0
308735,14120,52,1.06,0.0,1.0
308741,10086,40,1.85,2.0,2.0
308750,14120,53,5.63,2.0,3.0
308765,18155,64,10.829999999999998,7.0,1.0
30877,4034,11,1.1099999999999999,0.0,1.0
30879,14119,61,32.5,29.0,107.5
308793,14119,61,19.39,6.33,123.92
30881,18155,64,155.5,168.0,581.0
308839,10085,43,1.7199999999999998,0.0,4.0
30884,18155,64,76.91,92.0,281.0
30885,18155,64,42.5,39.0,339.5
308852,10085,47,1.95,0.0,0.0
30887,4036,3,1.87,4.0,17.0
308871,4034,11,0.49,0.0,0.0
308877,18155,64,274.55,289.59000000000003,103.0
30888,4036,3,6.0,6.0,99.0
308918,10086,40,1.05,1.0,0.0
308919,18155,64,24.36,32.0,11.0
308977,18155,64,54.019999999999996,46.92,105.0
309016,14121,50,7.39,9.0,0.0
309049,4036,3,0.34,0.0,0.0
309059,6053,15,3.1899999999999995,2.0,2.0
309060,8070,26,7.73,15.0,3.0
309063,10086,38,2.2,0.0,0.0
309071,18155,64,46.3,45.0,62.0
309084,18155,64,58.8,62.0,159.0
309089,14119,61,9.4,6.0,61.0
309096,16138,59,30.15,35.0,3.0
309105,18155,64,121.29999999999998,125.0,13.0
309106,4034,18,0.32,0.0,0.0
309113,16138,59,46.32,45.92,15.0
309200,12102,56,1.0499999999999998,0.0,9.0
309207,18155,64,29.36,32.0,71.0
309214,8070,26,9.77,24.0,0.0
309220,12103,46,2.54,0.0,1.0
309223,18155,64,9.350000000000001,9.0,18.0
309232,18155,64,23.35,18.0,4.0
309235,14121,53,4.66,6.0,0.0
309238,18155,64,29.66,33.0,13.0
309267,6051,19,0.5800000000000001,0.0,0.0
309287,8068,40,0.57,0.0,0.0
309289,4034,18,0.32,0.0,0.0
309292,8069,29,0.73,0.0,3.0
309298,14119,61,24.33,22.0,70.0
3093,18155,64,17.58,21.0,1011.0
309323,18155,64,3.2,1.58,7.0
309325,16138,58,5.1,5.0,24.0
309346,8068,28,0.41000000000000003,0.0,0.0
309357,2017,6,0.16,1.0,0.0
30937,16137,63,4.66,2.0,0.0
309402,18155,64,77.80000000000001,75.83,57.0
309406,18155,64,212.97,226.92000000000002,180.92000000000002
309410,18155,64,220.45999999999998,241.92000000000002,123.0
309423,6051,33,0.64,0.0,0.0
309433,2017,12,0.33,0.0,0.0
309443,14120,53,1.5599999999999998,0.0,11.0
309451,2017,5,0.08,0.0,0.0
309483,18155,64,7.38,15.0,1.0
309516,4034,18,0.51,0.0,0.0
309575,6053,15,1.13,1.0,0.0
309626,14119,61,2.7600000000000002,1.0,1.0
309673,6051,27,0.49000000000000005,0.0,0.0
309679,4034,20,0.8400000000000001,0.0,0.0
30970,4034,20,0.49,0.0,0.0
309729,12102,51,1.49,0.0,0.0
309759,4035,13,0.98,0.0,0.0
309791,18155,64,348.68,353.17,80.0
309840,18155,64,16.14,11.0,48.0
309843,18155,64,5.49,4.0,49.0
309854,6053,15,0.48,0.0,2.0
30988,8068,31,1.36,0.0,0.0
309894,2018,1,0.08,0.0,5.0
309916,18155,64,105.02,105.67,9.0
30996,18155,64,64.8,61.0,43.0
309962,10085,48,0.9,0.0,0.0
309963,2017,12,0.41,0.0,0.0
309975,14120,53,2.99,0.0,4.0
309992,16137,63,2.6499999999999995,0.0,0.0
310001,16137,62,3.9800000000000004,2.0,5.0
310003,2017,12,0.83,0.0,1.0
310005,8068,32,1.1300000000000001,0.0,1.0
310007,6052,22,1.57,0.0,1.0
310012,6051,19,0.24,0.0,0.0
310018,18155,64,8.709999999999999,7.0,13.0
310021,6051,23,0.5599999999999999,0.0,0.0
31003,8068,32,0.65,-0.08,0.0
310048,8069,26,1.73,0.0,1.0
310059,16138,58,3.9299999999999997,0.92,1.0
310070,8070,23,1.3199999999999998,0.0,11.0
310078,18155,64,12.89,7.0,7.0
310098,18155,64,52.08999999999999,48.92,31.0
310101,2018,1,0.08,0.0,0.0
310104,18155,64,2.43,2.0,9.0
310105,6051,23,0.56,0.0,0.0
310143,6052,18,0.41000000000000003,0.0,0.0
310155,14119,61,9.450000000000001,7.0,104.0
310159,8068,35,0.82,0.0,0.0
310161,2017,6,0.58,0.0,0.0
310163,4035,14,1.34,0.0,0.0
310170,6051,31,0.9099999999999999,0.0,1.0
310172,12104,31,1.2300000000000002,0.0,0.0
310175,8068,34,1.05,0.0,0.0
310194,18155,64,68.74,73.66,175.0
310219,8070,26,0.66,0.0,0.0
310222,8069,27,0.68,0.0,0.0
310230,8068,36,0.49,0.0,0.0
310243,18155,64,9.89,10.0,15.0
310250,6052,25,0.8300000000000001,2.0,39.0
310252,14119,61,10.620000000000001,7.0,234.0
310254,6051,19,1.02,0.0,6.0
310255,14121,49,8.66,6.66,0.0
310258,18155,64,76.43,81.92,100.92
310266,4035,7,1.08,1.0,10.0
310291,18155,64,58.55,52.0,39.0
310299,6051,24,0.32,0.0,5.0
310304,12102,56,2.71,2.0,5.0
310306,12102,51,2.3,2.0,11.0
310314,4036,3,0.5800000000000001,1.0,26.0
310315,6051,29,0.5700000000000001,0.0,28.92
310326,16138,56,7.0699999999999985,5.5,27.0
310331,6053,15,0.68,0.0,1.0
310357,18155,64,3.1300000000000003,3.0,41.0
310366,6051,24,1.81,2.0,8.0
310370,16137,63,4.250000000000001,3.0,4.0
31038,18155,64,14.510000000000002,7.92,1.0
310398,18155,64,21.16,15.0,86.0
310405,4034,20,0.51,0.0,0.0
310410,8068,42,3.5,2.0,117.75
310439,18155,64,3.1900000000000004,0.0,2.0
31046,18155,64,42.120000000000005,37.83,26.0
310468,6051,33,1.61,0.0,0.0
310491,12103,43,1.0699999999999998,0.0,0.0
31051,10085,48,13.25,17.0,388.5
310514,4035,14,0.24,0.0,1.0
31052,4034,11,6.75,4.0,31.0
31053,18155,64,27.5,26.0,471.0
31054,18155,64,113.78999999999999,116.0,94.0
310560,8068,33,1.63,0.0,3.0
31057,18155,64,20.36,25.96,353.5
31058,18155,64,15.5,14.0,231.0
310585,8069,35,0.65,0.0,0.0
310589,12104,31,0.88,3.0,2.0
310611,12104,45,13.219999999999999,30.0,164.0
31064,18155,64,22.0,22.0,187.0
310665,8068,28,1.72,0.0,3.0
310698,14120,53,2.1399999999999997,3.0,2.0
31070,18155,64,11.59,3.0,0.0
310704,2017,12,0.17,0.0,0.0
310717,8068,39,0.96,0.0,0.0
310727,16137,63,1.3800000000000003,1.0,2.0
310730,6053,15,0.32,0.0,0.0
310734,8070,21,0.8899999999999999,0.0,2.0
310751,10086,43,9.520000000000001,10.0,43.0
310778,18155,64,11.5,13.0,9.0
310791,18155,64,30.69,33.0,164.0
310813,10085,47,1.38,0.0,1.0
310831,16137,62,9.46,12.83,4.0
310839,12102,49,1.3,1.0,2.0
31085,18155,64,83.0,75.0,437.0
310860,2017,12,0.49,0.0,0.0
310862,16138,59,6.569999999999999,4.0,68.0
310864,18155,64,14.699999999999998,8.67,152.82999999999998
310876,12102,49,3.34,0.0,0.0
310880,18155,64,28.9,28.83,35.0
310907,16137,62,2.66,0.0,5.0
310909,16138,59,11.16,12.83,5.0
310910,4034,11,0.24,0.0,0.0
310917,16138,53,1.6300000000000001,2.0,5.0
310919,2017,8,0.56,0.0,0.0
31092,18155,64,233.79000000000002,267.0,579.0
310922,2017,8,0.08,0.0,0.0
310924,2017,5,2.23,0.0,0.0
310930,12102,55,2.05,2.0,0.0
310933,10087,31,1.37,0.0,1.0
310935,14120,54,3.08,0.0,5.0
310942,8070,20,0.4,0.0,0.0
310947,6051,33,0.82,0.0,0.0
31095,18155,64,27.75,32.0,225.0
310955,14119,61,2.21,0.0,7.0
31098,16138,58,218.04000000000002,246.0,833.0
310987,8070,24,0.48,0.0,0.0
310997,4034,11,0.42000000000000004,0.0,0.0
31100,18155,64,26.089999999999996,25.0,1.0
311003,2017,10,2.0,0.0,0.0
311005,8069,29,2.74,0.0,2.0
311017,4035,9,0.8400000000000001,0.0,0.0
311021,10085,41,1.2000000000000002,1.0,3.0
311031,2017,8,0.33,0.0,0.0
311036,2017,8,0.33,0.0,0.0
31105,18155,64,107.82,117.0,713.75
311069,4036,3,3.0199999999999996,3.0,4.0
311073,14121,53,54.6,59.84,15.0
311075,12102,52,1.4300000000000002,0.0,0.0
311078,16137,62,10.25,0.0,0.0
311080,18155,64,13.069999999999999,1.0,0.0
311089,18155,64,9.25,6.0,1.0
31109,16138,59,62.5,66.0,2208.0
311092,18155,64,2.08,2.0,0.0
311096,18155,64,3.7600000000000002,0.0,0.0
311107,18155,64,7.43,4.0,0.0
311109,12104,43,1.12,0.0,0.0
311120,18155,64,35.56,28.0,1.0
311122,16138,58,6.75,3.0,3.0
311123,18155,64,113.41999999999999,108.0,105.0
311125,4034,22,0.34,1.0,0.0
311144,18155,64,18.39,11.0,0.0
31115,18155,64,9.5,11.0,207.0
31116,18155,64,284.7,285.0,600.0
31117,4034,11,1.25,0.0,1.0
311176,18155,64,7.6899999999999995,10.0,0.0
311192,18155,64,96.75,102.92,60.0
31123,18155,64,154.56,159.0,743.5
311242,6052,19,0.5800000000000001,0.0,0.0
311255,12102,49,3.64,0.0,4.0
311262,16138,55,1.87,1.0,13.0
31127,16137,63,1.7799999999999998,1.0,0.0
311272,10085,42,1.22,1.0,0.0
311297,8070,26,1.85,5.0,19.0
311315,4036,3,2.02,2.0,6.0
311326,6051,32,0.8,0.0,31.0
311330,6051,32,0.8899999999999999,0.0,9.0
311341,18155,64,7.3500000000000005,9.0,38.0
311347,6052,25,0.58,0.0,0.0
311348,18155,64,4.25,0.0,0.0
31135,18155,64,6.959999999999999,2.0,5.0
311356,18155,64,55.61999999999999,41.5,11.0
311369,18155,64,49.5,56.0,4.0
311375,18155,64,53.61,42.0,19.0
311377,6052,25,0.51,0.0,0.0
311407,12103,42,0.88,0.0,5.0
31143,16138,58,4.57,4.0,0.0
311477,10086,32,1.86,0.0,0.0
31149,6053,8,5.0,16.0,147.0
311494,12104,40,0.8200000000000001,0.0,1.0
311506,14121,48,1.04,1.0,0.0
311509,10087,34,0.5599999999999999,0.0,0.0
311511,4035,13,0.16,0.0,0.0
311513,18155,64,12.890000000000002,12.0,0.0
311515,18155,64,15.059999999999999,12.0,0.0
311519,12103,46,2.7199999999999998,0.0,0.0
311544,16138,59,20.369999999999997,18.0,9.0
311578,8068,28,0.82,0.0,0.0
311586,4036,3,1.0,1.0,0.0
311589,10086,40,6.33,7.0,12.0
31160,18155,64,49.0,47.0,251.5
